46030;10.8444;45.1638
46046;10.5136;45.3259
46049;10.6413;45.305
46100;10.8206;45.1602
27010;9.1587;45.2568
27014;9.3721;45.1579
27027;8.9935;45.1771
27040;9.2449;45.0328
27044;9.2788;45.0505
27052;9.1264;44.907
23010;9.5494;46.0819
23020;9.9514;46.188
23023;9.7875;46.3163
23033;10.3012;46.3128
23036;10.0253;46.1602
21015;8.7519;45.5921
21018;8.5985;45.7393
21030;8.7088;45.9051
21040;9.001;45.6397
21050;8.8895;45.9447
60012;13.122;43.6557
60012;13.1006;43.7316
60027;13.5115;43.4738
60036;13.0666;43.5283
60122;13.5034;43.5942
63061;13.798;43.0506
63078;13.765;42.8898
63100;13.5121;42.83
63844;13.6069;43.1188
63858;13.3791;42.9171
62010;13.3104;43.3085
62011;13.2402;43.3564
62012;13.6798;43.3162
62015;13.5932;43.2357
62032;13.0522;43.1639
61020;12.5833;43.8167
61020;12.6207;43.8
61021;12.3354;43.7811
61030;12.9353;43.7393
61042;12.495;43.543
39011;11.17;46.6461
39012;11.1628;46.6564
39020;10.7411;46.6521
39020;10.7916;46.6525
39022;11.1257;46.6811
39030;11.9383;46.7758
39030;11.9383;46.7758
39030;11.9834;46.7934
39030;11.8831;46.8136
39031;11.9515;46.7768
39032;11.9383;46.7758
39040;11.5587;46.5413
39040;11.5212;46.6041
39040;11.4693;46.6304
39040;11.4295;46.5907
39049;11.4693;46.6304
39050;11.3975;46.5041
39053;11.4239;46.4848
39053;11.4065;46.4899
39054;11.4593;46.5399
39056;11.5394;46.429
38020;10.8396;46.3217
38030;11.7002;46.4574
38036;11.6933;46.441
38050;11.4802;46.0701
38053;11.6325;46.063
38059;11.5294;46.0573
38060;11.1547;45.8783
38060;11.1068;45.7953
38060;10.8316;45.9194
38062;10.8901;45.9109
38070;10.8661;46.0235
38071;10.8203;46.0263
38074;10.9014;45.9511
38088;10.7394;46.1036
38091;10.6302;45.9472
06012;12.259;43.379
06016;12.1833;43.5
06024;12.6122;43.2483
06030;12.5778;42.8338
06034;12.8596;43.0533
06040;12.9325;42.7124
06049;12.7167;42.7833
06056;12.5228;42.8248
06059;12.3681;42.7341
06065;12.1353;43.1904
06072;12.2811;42.9853
06081;12.5807;43.0665
06081;12.5807;43.0665
05026;12.4508;42.6483
05035;12.5044;42.483
05035;12.5059;42.489
05100;12.6787;42.5935
11011;7.1627;45.702
11018;7.2068;45.702
11020;7.6741;45.708
32026;12.1409;46.0813
32030;11.7866;46.0586
32032;11.933;46.0089
32041;12.2527;46.5811
35010;12.0786;45.6061
35010;11.9004;45.5751
35022;11.9422;45.1464
35040;11.4892;45.1089
35043;11.7498;45.239
45012;12.1245;44.946
45020;11.6189;45.1127
45020;11.4521;45.066
45025;11.6427;45.0282
45031;11.7398;45.0101
31020;12.3516;45.8873
31020;12.1789;45.868
31025;12.2939;45.8616
31029;12.3034;45.9928
31040;11.9498;45.8757
31040;12.1435;45.7884
31042;12.4277;45.7069
31046;12.465;45.7622
30010;12.08;45.2935
30013;12.4827;45.4615
30020;12.677;45.7653
30026;12.7979;45.7741
30029;12.8013;45.6537
30037;12.1116;45.5923
30135;12.3327;45.4371
30142;12.3958;45.4753
30171;12.2454;45.4917
36020;11.6923;45.8973
36020;11.6622;45.8587
36030;11.4488;45.6923
36040;11.3616;45.8867
36040;11.5567;45.693
36053;11.3401;45.4598
36060;11.627;45.7414
36078;11.2822;45.64
37010;10.7512;45.6886
37020;10.8937;45.6569
37023;10.9967;45.5629
37023;11.0174;45.5227
37024;10.9385;45.5063
37030;11.152;45.5646
37040;11.3627;45.2749
37069;10.8446;45.3541
65020;14.0668;42.3382
65020;14.0285;42.263
65020;14.0166;42.2831
65022;13.8445;42.1975
64010;13.4468;42.71
64010;13.6572;42.659
64016;13.6978;42.81
64036;13.8204;42.5918
64100;13.8071;42.7073
75010;16.4964;40.3591
75026;16.5249;40.1714
85010;15.9398;40.6095
85046;15.6746;40.0348
85050;15.8888;40.2828
87010;16.08;39.5759
87019;16.3094;39.6685
87020;15.8052;39.9413
87020;15.9518;39.4932
87027;16.0411;39.3614
87033;16.0661;39.1637
87035;16.1422;39.1353
87036;16.2014;39.3275
87036;16.1804;39.3315
87041;16.4127;39.4961
87060;16.8018;39.5612
87076;16.4795;39.7905
87100;16.2931;39.2502
88050;16.7144;38.8844
88060;16.3721;38.6529
88060;16.5218;38.5332
88060;16.5707;38.5274
